Country_encoded,EdLevel_encoded,YearsCodePro,Employment_encoded,Salary
127,0,5.0,0,77832.0
151,0,6.0,0,135000.0
131,0,5.0,0,43239.0
151,1,5.0,0,85000.0
151,0,6.0,0,530000.0
47,2,8.0,0,61616.0
151,0,8.0,0,165000.0
131,0,3.0,0,37834.0
44,0,10.0,0,42156.0
36,0,5.0,2,41568.0
47,2,3.0,0,54480.0
28,0,7.0,0,86976.0
105,2,7.0,0,80922.0
50,0,7.0,0,64859.0
14,0,5.0,0,32676.0
151,0,8.0,0,2000000.0
151,0,3.0,0,175000.0
135,1,12.0,0,45408.0
7,0,5.0,0,56788.0
7,0,5.0,0,86853.0
149,2,10.0,0,113748.0
149,1,7.0,0,418800.0
151,2,23.0,0,140000.0
99,2,5.0,0,47563.0
149,2,4.0,0,34900.0
149,2,36.0,2,38778.0
50,0,13.0,0,91883.0
118,0,2.0,0,37200.0
113,2,1.0,0,37834.0
48,0,8.0,0,24000.0
50,2,6.0,0,713448.0
136,2,8.0,0,203298.0
31,2,34.0,0,120000.0
151,1,9.0,0,180000.0
112,2,7.0,2,36444.0
48,2,6.0,0,39694.0
149,0,8.0,0,775560.0
149,2,2.0,0,41363.0
149,0,5.0,0,129259.0
151,0,19.0,2,60000.0
28,2,15.0,0,68068.0
151,2,12.0,0,135000.0
44,1,5.0,0,35028.0
151,0,0.5,0,92000.0
151,1,15.0,2,125000.0
151,0,2.0,0,115000.0
149,2,18.0,0,60752.0
151,2,15.0,0,212750.0
151,0,3.0,0,95000.0
99,0,3.0,0,84312.0
151,0,2.0,0,160000.0
112,0,6.0,0,33408.0
7,0,8.0,0,87788.0
50,0,2.0,0,64859.0
151,2,5.0,0,104000.0
24,0,6.0,2,48000.0
151,0,0.5,0,75000.0
151,0,0.5,0,79000.0
151,2,7.0,0,72000.0
50,1,14.0,0,108098.0
151,1,6.0,0,170000.0
99,2,0.5,0,37620.0
99,0,4.0,1,19452.0
149,0,20.0,0,64630.0
151,0,1.0,0,110000.0
48,2,18.0,0,216196.0
151,2,11.0,0,160000.0
44,1,10.0,0,48650.0
151,0,7.0,0,120000.0
147,0,3.0,0,30000.0
22,0,0.5,2,16488.0
28,0,3.0,0,55211.0
151,1,11.0,0,75000.0
7,2,12.0,0,64140.0
151,0,3.0,0,100000.0
5,1,0.5,0,4860.0
50,1,10.0,0,41508.0
7,1,20.0,0,120257.0
151,0,11.0,0,213000.0
151,0,10.0,0,200000.0
149,0,8.0,0,58167.0
131,0,2.0,0,32429.0
44,1,3.0,0,18492.0
7,2,20.0,0,60129.0
151,0,4.0,0,90000.0
147,2,32.0,0,48936.0
7,0,11.0,0,67478.0
47,2,25.0,0,108098.0
151,2,15.0,0,166000.0
151,0,6.0,0,80000.0
151,3,7.0,0,95000.0
7,1,13.0,0,60129.0
136,1,3.0,1,60984.0
149,3,9.0,0,44595.0
7,0,3.0,0,53448.0
151,0,35.0,0,450000.0
151,0,6.0,0,110000.0
151,0,4.0,0,89000.0
151,0,12.0,0,250000.0
151,2,8.0,0,99000.0
149,0,12.0,0,76263.0
151,2,10.0,0,150000.0
130,0,6.0,0,50304.0
151,0,1.0,0,75000.0
139,0,5.0,0,15756.0
105,2,3.0,0,660324.0
112,2,7.0,0,43740.0
149,0,3.0,0,62045.0
151,0,16.0,0,150000.0
151,0,3.0,0,250000.0
151,1,4.0,0,120000.0
151,1,2.0,0,100000.0
7,0,5.0,0,72154.0
151,2,0.5,0,2000000.0
33,1,9.0,2,38916.0
151,0,20.0,0,176000.0
151,1,26.0,0,190000.0
151,1,2.0,0,61500.0
62,0,14.0,0,90751.0
91,0,0.5,1,5628.0
22,0,1.0,0,10992.0
151,0,3.0,0,120000.0
151,1,0.5,1,24000.0
28,0,9.0,0,65799.0
50,0,3.0,0,64859.0
7,0,12.0,0,54784.0
28,0,4.0,0,1000000.0
111,1,4.0,0,17973.0
151,0,7.0,0,91000.0
151,0,0.5,0,130000.0
151,0,4.0,0,2000000.0
151,0,13.0,2,83000.0
151,2,2.0,0,180000.0
7,0,2.0,0,46767.0
151,1,5.0,0,160000.0
151,0,7.0,0,96500.0
151,2,46.0,2,48000.0
151,0,3.0,0,89000.0
28,0,3.0,0,45379.0
12,0,2.0,0,4236.0
62,1,10.0,0,41885.0
151,0,2.0,0,960000.0
151,2,2.0,0,90000.0
7,0,15.0,0,167024.0
125,0,5.0,0,43032.0
151,2,9.0,0,105000.0
151,0,10.0,0,250000.0
62,2,8.0,0,2094.0
151,1,3.0,0,80000.0
151,1,18.0,0,140000.0
151,0,9.0,0,220000.0
151,1,35.0,2,170000.0
151,1,3.0,0,130000.0
115,1,1.0,0,41919.0
132,0,5.0,0,5952.0
151,1,25.0,0,1000000.0
151,1,13.0,0,230000.0
62,0,10.0,0,68412.0
125,2,14.0,0,125502.0
62,0,3.0,0,10471.0
62,2,3.0,0,23735.0
60,1,2.0,0,6156.0
125,0,6.0,0,93230.0
151,0,7.0,0,160000.0
71,1,19.0,0,76440.0
71,2,15.0,0,1169.0
125,0,8.0,0,21515.0
50,3,6.0,0,64860.0
151,0,0.5,0,65000.0
62,0,1.0,0,2513.0
151,0,3.0,0,100000.0
7,3,9.0,0,200429.0
151,0,0.5,0,76000.0
50,1,1.0,0,38915.0
151,3,7.0,0,125000.0
50,2,2.0,0,108098.0
68,0,5.0,0,35028.0
149,0,16.0,0,72385.0
28,0,2.0,0,11345.0
125,1,0.5,0,4728.0
129,0,3.0,0,36984.0
99,3,1.0,0,28536.0
28,0,8.0,0,94539.0
99,0,7.0,0,33732.0
62,0,2.0,0,5868.0
151,0,10.0,0,180000.0
60,1,6.0,0,15396.0
151,3,13.0,0,320000.0
50,1,14.0,0,75669.0
63,0,2.0,0,4392.0
151,2,8.0,0,200000.0
62,0,13.0,0,36300.0
125,0,3.0,0,57372.0
62,2,5.0,0,11724.0
48,2,17.0,2,91883.0
107,0,3.0,0,9732.0
151,3,10.0,0,450000.0
151,0,13.0,0,200000.0
50,3,9.0,0,86478.0
48,2,3.0,0,12972.0
50,0,3.0,0,57292.0
125,2,4.0,0,83907.0
52,0,15.0,0,37834.0
149,2,20.0,0,258519.0
136,2,15.0,1,101649.0
50,2,15.0,0,86478.0
100,0,4.0,0,52186.0
48,3,15.0,0,432.0
135,0,10.0,0,61368.0
149,2,7.0,0,1000000.0
151,0,3.0,0,62000.0
62,0,1.0,0,16752.0
69,0,2.0,0,28536.0
50,3,15.0,0,97288.0
50,2,19.0,0,118908.0
112,0,12.0,0,48600.0
50,0,3.0,0,55130.0
47,0,8.0,0,54049.0
151,2,18.0,0,275000.0
48,2,7.0,0,752364.0
28,0,6.0,0,73362.0
63,1,10.0,0,30732.0
98,1,5.0,0,15756.0
62,1,12.0,0,69809.0
33,1,6.0,0,20904.0
99,1,4.0,1,23782.0
39,1,0.5,1,20844.0
91,0,10.0,0,61404.0
50,2,7.0,0,92100.0
105,1,1.0,0,15540.0
149,2,6.0,0,80141.0
99,2,3.0,0,54049.0
135,1,4.0,0,61368.0
24,1,10.0,0,41441.0
151,0,2.0,0,320000.0
99,2,13.0,0,129718.0
50,0,6.0,0,60535.0
7,0,1.0,0,53448.0
151,0,5.0,0,200000.0
98,0,1.0,0,2100.0
144,0,8.0,0,31560.0
151,0,0.5,0,70000.0
149,0,16.0,0,56874.0
62,0,1.0,0,12566.0
71,3,7.0,0,58454.0
50,3,8.0,0,64859.0
50,0,7.0,0,73507.0
112,2,2.0,0,18228.0
149,1,2.0,0,31022.0
50,2,19.0,0,86478.0
69,2,4.0,0,24000.0
62,1,4.0,0,3348.0
48,2,5.0,0,32424.0
50,1,2.0,0,9084.0
60,0,15.0,0,21552.0
149,0,2.0,0,41363.0
151,0,21.0,0,247000.0
151,0,18.0,0,125000.0
144,2,6.0,0,21696.0
105,1,39.0,0,104659.0
149,0,10.0,0,84019.0
112,1,4.0,0,36444.0
149,0,30.0,0,63337.0
50,0,15.0,0,91883.0
127,2,4.0,1,10380.0
24,1,10.0,0,33816.0
48,2,20.0,0,972888.0
48,2,0.5,0,25944.0
50,0,3.0,0,40212.0
131,2,5.0,0,75669.0
48,2,5.0,0,24384.0
50,0,3.0,2,181608.0
68,0,3.0,0,122580.0
44,3,12.0,0,41508.0
50,0,3.0,0,55346.0
50,0,8.0,0,726420.0
50,1,0.5,0,11676.0
50,2,3.0,0,31128.0
118,0,2.0,0,26424.0
127,1,1.0,0,33084.0
151,0,5.0,0,89000.0
50,2,6.0,0,112422.0
50,0,5.0,0,73507.0
130,0,10.0,0,43596.0
135,1,7.0,0,61368.0
50,2,16.0,0,75669.0
88,0,0.5,0,25944.0
118,3,29.0,0,67944.0
62,0,1.0,0,3002.0
135,2,3.0,0,46638.0
62,2,5.0,0,8376.0
99,1,20.0,0,113503.0
8,2,16.0,0,183767.0
50,2,4.0,0,60535.0
131,0,1.0,0,42158.0
20,2,5.0,0,29796.0
112,2,10.0,2,160000.0
135,1,2.0,0,51552.0
118,2,15.0,2,94368.0
71,0,7.0,0,719433.0
105,0,2.0,0,54627.0
50,0,15.0,0,908028.0
36,1,6.0,0,31176.0
50,0,10.0,0,102693.0
99,1,3.0,0,44830.0
131,2,7.0,0,54049.0
149,2,5.0,0,105993.0
117,2,12.0,0,15792.0
69,0,2.0,0,19452.0
47,0,6.0,0,45396.0
7,1,14.0,0,68146.0
50,2,10.0,0,97288.0
129,1,2.0,2,20016.0
124,0,8.0,1,27528.0
118,0,6.0,0,9432.0
50,2,3.0,0,75669.0
50,0,17.0,0,91883.0
36,2,15.0,0,51960.0
112,2,7.0,0,36444.0
15,0,6.0,0,31272.0
147,2,7.0,0,40000.0
149,0,20.0,0,109871.0
149,3,5.0,2,51704.0
132,1,8.0,0,6600.0
149,1,14.0,0,66569.0
7,0,3.0,0,66810.0
50,0,7.0,0,71340.0
99,2,1.0,0,40860.0
149,0,2.0,0,380928.0
117,0,15.0,0,40704.0
79,3,1.0,0,11028.0
105,0,27.0,0,102501.0
99,0,3.0,0,42156.0
48,2,8.0,0,661560.0
136,1,25.0,0,152473.0
7,0,4.0,0,68146.0
69,1,4.0,0,23782.0
149,2,1.0,0,45241.0
117,1,5.0,0,45396.0
22,0,2.0,0,19236.0
112,1,5.0,0,26325.0
69,1,4.0,2,162150.0
131,2,6.0,0,129720.0
62,2,5.0,0,25131.0
136,2,5.0,1,67092.0
62,2,6.0,0,9216.0
149,1,0.5,0,22202.0
62,2,20.0,0,16752.0
125,0,18.0,0,86064.0
62,0,4.0,0,7260.0
48,0,1.0,0,50266.0
48,2,4.0,0,44320.0
66,0,7.0,0,86478.0
50,1,20.0,0,297270.0
149,0,5.0,1,54289.0
131,1,25.0,0,43239.0
64,2,3.0,0,17100.0
112,0,11.0,0,39492.0
107,0,2.0,0,10116.0
136,2,2.0,0,88434.0
149,2,5.0,0,99530.0
50,0,25.0,0,97288.0
62,0,3.0,0,3684.0
62,2,8.0,2,10056.0
135,2,8.0,0,48600.0
118,2,3.0,0,29256.0
62,0,3.0,0,3012.0
7,0,10.0,0,66810.0
149,2,4.0,0,129259.0
117,0,8.0,2,48000.0
151,0,1.0,0,90000.0
62,0,7.0,0,29320.0
105,2,5.0,0,75527.0
60,0,3.0,0,13464.0
82,0,7.0,0,53184.0
7,0,5.0,0,1000000.0
151,1,7.0,0,52000.0
39,0,4.0,0,52971.0
139,1,23.0,0,170000.0
68,1,14.0,0,192000.0
139,0,0.5,0,5760.0
107,0,4.0,0,11676.0
24,1,7.0,0,29172.0
50,1,10.0,0,54049.0
50,2,7.0,0,86478.0
36,2,6.0,0,51960.0
149,1,12.0,0,51704.0
135,0,3.0,0,56460.0
40,1,2.0,2,110000.0
48,0,3.0,0,64859.0
22,0,3.0,0,65976.0
60,0,2.0,0,21168.0
66,3,12.0,0,972888.0
50,2,4.0,0,50592.0
149,2,2.0,0,51057.0
50,2,10.0,0,124313.0
36,1,3.0,0,15588.0
42,0,4.0,2,78000.0
149,2,11.0,0,87896.0
127,0,4.0,0,36324.0
60,2,5.0,0,18468.0
151,0,10.0,0,155000.0
60,0,2.0,1,5772.0
28,0,10.0,0,61261.0
50,3,18.0,0,75669.0
50,0,10.0,0,64859.0
62,2,5.0,0,12.0
151,0,20.0,2,192000.0
151,0,1.0,0,75000.0
135,0,1.0,0,39276.0
48,0,5.0,0,27025.0
50,2,15.0,0,108098.0
60,2,3.0,0,34632.0
135,0,5.0,0,55224.0
62,0,3.0,0,167544.0
50,2,7.0,0,216196.0
47,2,8.0,0,65124.0
50,2,6.0,0,63564.0
50,2,6.0,0,49725.0
50,1,6.0,0,38915.0
151,0,10.0,0,180000.0
140,0,5.0,0,14268.0
36,2,8.0,0,53004.0
132,0,1.0,0,3432.0
39,3,30.0,0,86838.0
60,2,7.0,1,8856.0
144,2,15.0,0,11832.0
151,0,32.0,0,180000.0
69,2,3.0,0,41077.0
50,1,5.0,0,23352.0
50,1,7.0,0,167552.0
105,0,3.0,0,70132.0
99,1,10.0,0,25944.0
107,0,15.0,0,11592.0
60,1,2.0,0,25020.0
151,0,3.0,0,80000.0
50,0,5.0,0,45401.0
62,0,3.0,0,10471.0
22,0,4.0,0,7692.0
144,0,2.0,1,23664.0
151,1,7.0,0,105000.0
62,0,3.0,0,5196.0
50,1,1.0,1,54049.0
66,0,4.0,0,48806.0
151,2,12.0,0,130000.0
50,0,26.0,0,145932.0
151,2,5.0,0,140000.0
151,0,8.0,0,75000.0
151,0,2.0,0,110000.0
12,0,1.0,0,6360.0
151,0,16.0,0,165000.0
48,2,2.0,1,15960.0
136,1,6.0,0,81319.0
151,0,19.0,0,105000.0
66,1,10.0,0,78371.0
149,2,5.0,0,760044.0
105,0,12.0,0,86316.0
66,0,2.0,0,36753.0
99,2,5.0,0,36324.0
48,2,4.0,0,38916.0
149,0,1.0,0,38132.0
7,0,11.0,0,53448.0
22,1,10.0,2,19236.0
68,2,16.0,0,119076.0
105,2,6.0,0,75527.0
22,1,12.0,0,32988.0
50,3,15.0,0,70264.0
151,0,29.0,0,250000.0
151,2,10.0,0,250000.0
99,1,8.0,0,45396.0
7,2,7.0,0,66810.0
135,1,6.0,0,46632.0
36,0,10.0,0,25980.0
105,0,0.5,0,65331.0
28,0,2.0,0,60505.0
99,0,2.0,0,38915.0
22,0,1.0,0,11268.0
99,0,13.0,0,128.0
151,0,15.0,0,85000.0
50,2,30.0,2,81074.0
135,1,12.0,0,34368.0
151,0,4.0,0,105000.0
149,0,8.0,0,23267.0
151,0,30.0,2,204000.0
60,3,6.0,0,38484.0
99,2,3.0,0,50806.0
149,2,32.0,0,45241.0
47,1,9.0,0,58368.0
99,0,4.0,0,40212.0
48,2,2.0,2,38916.0
71,0,5.0,0,44965.0
131,1,20.0,0,61657.0
136,0,6.0,0,78036.0
50,2,2.0,0,56211.0
131,3,6.0,0,363204.0
144,0,2.0,2,9864.0
136,0,2.0,0,67092.0
50,2,14.0,0,70264.0
62,0,5.0,0,13962.0
151,2,20.0,0,280000.0
149,0,3.0,0,45241.0
50,2,18.0,0,91883.0
50,0,2.0,0,57292.0
74,0,5.0,0,11868.0
151,0,12.0,0,128000.0
149,0,3.0,0,36193.0
48,2,1.0,0,35672.0
15,0,22.0,0,53184.0
151,1,28.0,0,100000.0
28,0,4.0,0,90758.0
131,3,7.0,0,50806.0
28,0,15.0,0,68068.0
149,3,3.0,0,41363.0
50,2,12.0,0,118908.0
62,0,4.0,2,2508.0
149,0,3.0,0,36839.0
62,2,3.0,0,6456.0
149,2,14.0,1,45241.0
151,0,2.0,0,2000000.0
50,2,12.0,2,86478.0
149,0,2.0,0,29730.0
151,1,5.0,0,80000.0
151,1,5.0,0,140000.0
151,0,19.0,0,123000.0
151,0,14.0,0,450000.0
98,0,1.0,0,3156.0
99,0,3.0,0,45396.0
151,0,5.0,0,120000.0
48,2,14.0,0,71518.0
47,0,26.0,2,91883.0
151,0,7.0,0,56000.0
151,1,10.0,0,170000.0
151,0,5.0,0,135000.0
151,0,12.0,0,300000.0
151,2,9.0,0,135000.0
28,1,17.0,0,1000000.0
149,0,3.0,0,59459.0
149,2,7.0,2,67861.0
151,0,16.0,0,157000.0
151,0,14.0,0,170000.0
31,0,12.0,0,53172.0
28,0,24.0,0,235970.0
28,2,10.0,2,151263.0
48,2,0.5,0,25944.0
151,0,12.0,0,210000.0
48,2,10.0,1,12972.0
151,0,34.0,0,164500.0
151,2,20.0,0,72000.0
50,0,4.0,0,45401.0
28,0,9.0,0,1000000.0
8,2,4.0,0,648588.0
151,0,0.5,0,140000.0
151,1,21.0,0,155000.0
135,0,3.0,0,58296.0
8,2,20.0,0,81074.0
151,2,19.0,0,91000.0
149,0,5.0,0,58167.0
28,1,0.5,0,1000000.0
135,2,3.0,0,49092.0
149,2,3.0,0,77556.0
149,0,7.0,0,62045.0
112,1,0.5,0,7284.0
19,1,7.0,0,6948.0
151,0,3.0,0,168000.0
50,1,4.0,0,64860.0
151,0,22.0,2,90000.0
151,0,13.0,0,165000.0
151,0,21.0,0,160000.0
99,2,5.0,0,50184.0
151,1,5.0,0,2000000.0
151,1,6.0,0,100000.0
151,1,3.0,0,52000.0
131,2,17.0,0,54049.0
149,0,0.5,0,30376.0
28,2,3.0,0,79413.0
136,0,8.0,1,34550.0
151,2,3.0,0,155000.0
118,2,1.0,1,9432.0
151,0,3.0,0,80000.0
48,2,11.0,0,51887.0
149,0,5.0,0,58167.0
149,1,30.0,0,90482.0
8,2,16.0,0,59454.0
135,1,2.0,0,42960.0
151,0,9.0,0,120000.0
151,1,6.0,0,70000.0
151,0,12.0,0,180000.0
151,0,12.0,0,235000.0
28,2,10.0,0,87732.0
48,2,1.0,0,45401.0
151,1,20.0,0,150000.0
117,0,3.0,0,25944.0
149,1,10.0,2,154536.0
151,0,1.0,0,50000.0
149,1,3.0,0,45241.0
151,2,3.0,0,100000.0
151,0,15.0,0,150000.0
48,2,16.0,0,33732.0
147,2,3.0,0,41592.0
149,0,4.0,0,45241.0
151,0,7.0,2,110000.0
151,2,7.0,0,250000.0
118,3,10.0,2,28308.0
110,3,10.0,0,31932.0
149,2,6.0,0,103408.0
68,0,3.0,0,66540.0
151,1,3.0,0,143000.0
151,2,12.0,0,400000.0
151,0,3.0,0,105000.0
151,0,6.0,0,125000.0
48,2,6.0,0,55130.0
28,0,10.0,0,77144.0
22,2,15.0,2,71011.0
151,0,5.0,0,100000.0
149,0,1.0,0,67215.0
62,2,5.0,0,8377.0
50,0,15.0,0,86478.0
112,0,4.0,0,28860.0
62,0,2.0,0,6702.0
112,0,14.0,0,60744.0
151,0,7.0,0,95000.0
112,1,4.0,0,22781.0
62,2,12.0,0,21612.0
52,1,20.0,2,54000.0
151,3,31.0,1,70000.0
151,0,4.0,0,80000.0
151,0,15.0,0,155000.0
120,1,3.0,0,27180.0
151,2,3.0,0,57500.0
135,0,10.0,0,61368.0
151,0,7.0,0,140000.0
151,0,5.0,0,159000.0
151,0,5.0,0,85000.0
28,3,10.0,0,56723.0
151,1,23.0,0,107000.0
151,1,3.0,0,49000.0
151,0,5.0,0,120000.0
151,1,7.0,0,157000.0
151,2,6.0,0,155000.0
151,2,7.0,0,140000.0
151,1,1.0,2,80000.0
151,2,3.0,0,115000.0
28,0,2.0,0,60505.0
28,1,2.0,0,37816.0
151,1,8.0,0,122500.0
151,0,2.0,0,51500.0
151,0,5.0,0,95000.0
151,1,4.0,0,110000.0
151,1,20.0,0,130000.0
32,1,7.0,2,79200.0
151,0,3.0,0,117500.0
151,0,1.0,0,45000.0
151,2,3.0,0,101000.0
151,1,9.0,2,480000.0
151,0,15.0,0,100000.0
151,0,15.0,0,90000.0
151,0,3.0,0,75000.0
151,2,10.0,0,185000.0
151,0,15.0,0,88000.0
28,0,10.0,0,121010.0
151,0,6.0,0,85000.0
151,0,20.0,0,165000.0
151,0,3.0,0,82500.0
151,1,3.0,0,95000.0
151,2,3.0,0,75000.0
151,0,8.0,0,95000.0
151,1,3.0,0,81000.0
151,3,2.0,0,60000.0
151,1,20.0,2,164000.0
151,0,10.0,0,167900.0
36,2,35.0,0,57156.0
151,0,20.0,0,136000.0
151,1,2.0,0,2000000.0
151,1,1.0,0,2000000.0
151,0,14.0,0,2000000.0
151,0,10.0,0,90000.0
28,0,10.0,0,105884.0
151,0,3.0,0,2000000.0
151,1,15.0,0,160000.0
151,2,22.0,0,135000.0
151,0,1.0,0,67000.0
151,0,0.5,0,70000.0
151,0,4.0,0,95000.0
151,1,2.0,0,90000.0
151,0,4.0,0,126000.0
151,0,0.5,2,52000.0
28,0,2.0,1,37816.0
151,0,0.5,0,70000.0
151,1,13.0,0,183250.0
151,0,2.0,0,60000.0
151,0,10.0,0,160000.0
28,1,1.0,0,42354.0
151,0,12.0,0,180000.0
151,0,9.0,0,133000.0
151,0,5.0,0,101000.0
151,0,12.0,2,60000.0
151,0,5.0,0,180000.0
151,0,7.0,0,110000.0
151,2,5.0,0,102000.0
151,0,31.0,0,124000.0
151,0,3.0,0,113000.0
151,0,4.0,0,81900.0
5,0,0.5,0,25296.0
151,1,2.0,0,115000.0
151,2,4.0,0,85000.0
151,1,5.0,0,130000.0
149,0,22.0,0,84019.0
143,2,20.0,0,7572.0
151,1,0.5,0,34000.0
135,0,5.0,0,44184.0
151,0,3.0,0,99000.0
151,2,2.0,0,51000.0
28,0,12.0,0,65799.0
28,1,0.5,0,37816.0
105,0,17.0,0,97106.0
151,0,8.0,0,70000.0
151,1,26.0,0,95000.0
151,1,15.0,0,200000.0
151,0,32.0,0,200000.0
47,0,19.0,0,81074.0
28,0,2.0,0,54455.0
151,0,1.0,0,2000000.0
151,0,2.0,0,184031.0
62,2,2.0,2,32000.0
28,1,6.0,0,20880.0
151,0,40.0,0,110000.0
151,1,25.0,0,135000.0
151,3,4.0,0,75000.0
151,0,3.0,0,125000.0
151,0,10.0,0,150000.0
151,0,12.0,0,172200.0
62,0,7.0,0,39093.0
28,0,2.0,0,49538.0
151,0,2.0,0,90000.0
151,2,5.0,0,100244.0
151,0,2.0,0,91000.0
91,0,3.0,0,17448.0
151,2,11.0,0,174000.0
151,0,25.0,0,80000.0
151,2,8.0,2,50000.0
40,3,11.0,0,288000.0
151,3,20.0,0,130000.0
151,0,0.5,0,55000.0
151,0,3.0,0,110000.0
151,0,0.5,0,62000.0
151,0,10.0,0,140000.0
151,0,2.0,0,56000.0
151,0,6.0,0,2000000.0
48,2,3.0,0,47563.0
151,0,6.0,0,125000.0
151,2,2.0,0,86250.0
151,0,10.0,0,105000.0
151,0,11.0,0,128000.0
151,0,12.0,0,174000.0
151,2,3.0,0,90000.0
28,1,18.0,0,92270.0
151,0,5.0,0,95000.0
151,0,15.0,0,133000.0
151,0,10.0,0,113000.0
151,0,4.0,0,60000.0
126,1,1.0,1,5184.0
151,2,3.0,0,75000.0
151,2,20.0,0,1500000.0
151,2,4.0,0,125000.0
151,0,3.0,0,1740000.0
151,1,4.0,0,504000.0
151,2,5.0,0,177000.0
151,0,8.0,0,144000.0
151,0,5.0,0,65000.0
28,2,5.0,0,56723.0
5,3,4.0,0,23160.0
147,2,2.0,0,7824.0
151,0,2.0,0,80000.0
151,0,30.0,0,195000.0
151,2,8.0,0,100000.0
110,0,5.0,0,8160.0
151,0,11.0,0,85000.0
151,0,2.0,0,100000.0
151,1,23.0,0,150000.0
151,0,2.0,0,55000.0
151,1,5.0,0,1320000.0
124,1,20.0,2,47352.0
105,0,1.0,1,56964.0
48,1,13.0,2,97288.0
151,2,20.0,0,100000.0
151,1,39.0,0,2000000.0
151,0,0.5,0,57000.0
151,0,25.0,0,100000.0
151,2,3.0,0,67000.0
151,0,5.0,0,200000.0
151,2,20.0,2,140000.0
151,0,1.0,0,60000.0
28,1,0.5,1,45379.0
91,0,11.0,0,21756.0
151,1,4.0,0,80000.0
149,1,3.0,0,51704.0
151,1,10.0,0,160000.0
151,0,2.0,0,100000.0
47,1,3.0,1,7368.0
151,0,9.0,0,65000.0
112,0,3.0,2,51024.0
151,3,8.0,0,207000.0
28,0,4.0,0,52942.0
151,0,25.0,0,220000.0
151,0,9.0,0,150000.0
151,1,2.0,0,125000.0
151,0,20.0,0,108000.0
151,1,21.0,2,100000.0
151,0,1.0,0,62000.0
151,0,25.0,0,78000.0
151,0,13.0,0,65000.0
151,1,1.0,0,86500.0
151,0,15.0,0,149000.0
28,0,11.0,0,27228.0
60,2,12.0,0,46188.0
151,0,16.0,0,113000.0
151,0,25.0,0,110000.0
151,0,20.0,0,130000.0
151,0,20.0,0,180000.0
151,2,2.0,0,86000.0
151,0,6.0,0,85000.0
62,2,25.0,0,16056.0
151,0,15.0,0,150000.0
151,2,21.0,0,150000.0
151,1,27.0,0,76000.0
151,0,2.0,0,70000.0
151,1,8.0,0,115000.0
99,0,5.0,0,51888.0
151,0,5.0,0,78000.0
151,1,2.0,0,60000.0
151,0,15.0,0,140000.0
149,0,32.0,0,172957.0
151,0,47.0,0,0.0
151,0,13.0,0,130000.0
151,0,2.0,0,120000.0
151,0,2.0,0,74000.0
131,0,14.0,0,48644.0
151,0,15.0,0,115000.0
149,0,2.0,0,38778.0
151,1,0.5,0,65000.0
151,2,14.0,0,125000.0
151,0,3.0,0,200000.0
151,0,10.0,0,55000.0
151,0,5.0,0,120000.0
151,1,0.5,0,85000.0
151,1,3.0,0,37500.0
151,2,7.0,0,75000.0
151,2,1.0,0,78000.0
151,0,7.0,0,340000.0
151,0,3.0,0,2000000.0
151,0,21.0,0,165000.0
151,0,16.0,0,220000.0
151,0,6.0,0,81000.0
149,2,2.0,0,104700.0
28,1,7.0,0,79413.0
151,3,10.0,0,95000.0
151,1,11.0,0,500000.0
151,0,19.0,0,120000.0
151,0,7.0,0,104000.0
151,0,20.0,0,99000.0
151,0,2.0,0,82000.0
151,1,3.0,0,80000.0
151,2,31.0,0,70000.0
151,2,3.0,0,160000.0
151,0,7.0,0,75000.0
151,0,3.0,0,92600.0
28,0,3.0,0,1000000.0
151,0,3.0,0,115000.0
28,0,2.0,0,39480.0
151,0,5.0,0,300000.0
151,0,5.0,0,120000.0
151,0,5.0,0,140000.0
151,0,32.0,0,250000.0
151,0,5.0,0,108000.0
122,0,6.0,0,28800.0
151,2,6.0,0,100000.0
50,2,9.0,0,67021.0
151,0,5.0,0,2000000.0
151,2,10.0,0,421000.0
151,0,2.0,0,83400.0
149,0,5.0,0,38778.0
151,0,14.0,0,77000.0
28,0,11.0,0,54455.0
62,2,4.0,0,5868.0
151,0,25.0,0,120000.0
151,0,10.0,0,110000.0
28,0,10.0,0,62774.0
8,0,9.0,0,60972.0
110,0,5.0,0,21288.0
151,0,5.0,0,110000.0
47,1,0.5,0,50196.0
151,1,6.0,0,120000.0
151,0,12.0,0,80000.0
105,0,24.0,0,1000000.0
151,1,3.0,0,58000.0
151,1,2.0,0,50000.0
151,2,40.0,0,66000.0
151,2,7.0,0,160000.0
151,0,6.0,0,200000.0
151,0,2.0,0,63750.0
151,0,6.0,0,364000.0
151,0,3.0,0,80000.0
151,1,6.0,0,76500.0
151,0,13.0,0,100000.0
151,1,8.0,0,350000.0
136,2,7.0,0,81319.0
151,1,8.0,0,15000.0
151,1,3.0,0,85000.0
151,2,4.0,0,140000.0
151,1,37.0,2,150000.0
151,1,4.0,0,70000.0
151,0,26.0,0,160000.0
151,0,2.0,0,35000.0
151,1,18.0,0,100000.0
151,2,1.0,0,84000.0
151,2,20.0,0,127000.0
144,0,4.0,0,19728.0
151,1,25.0,0,80000.0
151,0,6.0,0,78000.0
54,0,22.0,2,50000.0
105,0,2.0,0,59342.0
151,0,5.0,0,130000.0
151,1,21.0,2,150000.0
151,0,2.0,0,2000000.0
151,0,7.0,0,97000.0
151,2,10.0,0,137750.0
151,0,10.0,0,120000.0
149,2,6.0,0,93067.0
151,0,18.0,0,2000000.0
